	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
1724	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1725	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1726	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1727	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1728	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	True	True	False
1729	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
1730	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1731	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1732	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1733	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1734	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1735	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1736	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1737	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1738	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1739	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1740	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False
1741	False	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
1742	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1743	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1744	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False
1745	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1746	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1747	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1748	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False
1749	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1750	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1751	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1752	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1753	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1754	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1755	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1756	False	False	True	False	True	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False
1757	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
1758	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1759	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1760	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	True	False	False
1761	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False
1762	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1763	True	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	True	True	False	False
1764	True	False	False	True	True	False	False	False	False	True	True	False	False	True	True	True	True	True	False	False
1765	True	False	False	True	True	False	True	False	False	True	True	False	False	False	True	True	True	True	False	False
1766	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
1767	True	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
1768	True	False	False	True	True	False	True	False	False	True	True	False	False	True	True	True	True	True	False	False
1769	True	False	False	True	True	False	False	False	False	True	True	False	False	True	False	True	True	True	False	False
1770	True	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	True	True	False	False
1771	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	False	False
1772	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	False	False
1773	True	False	False	True	True	False	False	False	False	True	True	False	False	True	False	True	True	True	False	False
1774	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	False	False
1775	True	False	False	True	True	False	False	False	False	True	True	False	False	True	False	True	True	True	False	False
1776	True	False	False	True	True	False	False	False	False	True	True	False	True	False	False	True	True	True	True	False
1777	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	False	False
1778	True	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	True	True	False	False
1779	True	False	False	True	True	False	False	False	False	True	True	False	False	True	True	True	True	True	False	False
1780	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
1781	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	False	False
1782	True	False	False	True	True	False	False	False	False	True	True	False	False	True	False	True	True	True	False	False
1783	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1784	True	False	False	True	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
1785	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
1786	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	False	False
1787	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
1788	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	True	False
1789	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	False	False
1790	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	False	False
1791	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	False	False	True	False	False
1792	True	False	False	False	False	False	False	False	False	True	True	False	True	False	False	False	False	True	False	False
1793	True	False	False	True	True	False	False	False	False	True	False	False	True	False	False	False	True	True	False	False
1794	True	False	False	True	True	False	False	False	False	True	True	False	True	False	False	True	True	True	True	False
1795	True	False	False	True	True	False	True	False	False	True	True	False	False	False	True	True	False	True	False	False
1796	True	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
1797	False	False	False	False	False	True	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1798	True	False	False	True	True	False	False	False	False	True	True	False	True	False	False	True	True	True	False	False
1799	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1800	True	False	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False
1801	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1802	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1803	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1804	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1805	True	False	False	False	True	False	False	False	False	True	False	False	True	False	False	False	True	True	False	False
1806	True	False	False	True	True	False	False	False	False	True	False	False	True	False	False	False	True	True	False	False
1807	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1808	True	False	False	True	True	False	False	False	False	True	True	False	True	False	False	True	True	True	True	False
1809	True	False	False	True	True	False	False	False	False	True	False	False	True	False	False	False	True	True	False	False
1810	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1811	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False
1812	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1813	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1814	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1815	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1816	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1817	True	False	False	True	True	False	False	False	False	True	False	False	True	False	False	False	True	True	False	False
1818	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	False	False
1819	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1820	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
1821	False	False	False	False	False	False	True	False	False	True	True	True	False	False	True	False	False	False	False	False
1822	False	True	False	True	True	True	False	True	False	False	False	True	True	True	True	True	True	True	True	True
1823	False	True	False	True	True	True	False	True	False	False	False	False	False	True	True	True	True	True	True	True
1824	False	True	False	True	True	True	False	True	False	False	False	False	False	True	True	True	True	True	True	True
1825	False	True	False	False	False	False	True	False	False	False	False	False	True	True	False	False	False	True	False	True
1826	False	True	False	True	True	True	False	True	False	False	False	False	False	True	True	True	True	True	True	True
1827	False	False	False	False	True	False	False	True	False	False	False	False	False	True	False	True	True	True	True	True
1828	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False
1829	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1830	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1831	False	True	False	True	True	True	False	True	False	False	False	False	False	True	True	True	True	True	True	True
1832	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1833	False	True	False	True	True	True	False	True	False	False	False	True	True	True	True	True	True	True	True	True
1834	False	True	False	True	False	True	False	True	False	False	False	True	False	True	True	True	True	True	True	False
1835	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	True	True
1836	False	True	False	True	False	True	True	False	False	True	True	False	False	False	True	False	True	True	False	False
1837	False	True	True	True	True	True	False	True	False	False	False	False	True	True	True	True	True	True	True	True
1838	False	False	False	False	True	False	False	True	False	False	False	False	True	True	False	True	True	True	True	True
1839	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1840	False	False	False	True	True	False	False	True	False	False	False	True	True	True	True	True	True	True	True	True
1841	False	False	False	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1842	False	True	False	True	False	True	True	True	False	False	True	True	False	False	True	True	True	True	False	False
1843	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
1844	False	True	False	True	True	True	False	True	False	False	False	False	True	True	True	True	True	True	True	True
1845	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1846	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1847	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	True	True	True	True	True
1848	False	False	False	False	True	False	False	False	False	False	True	False	False	True	False	True	True	True	True	True
1849	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
1850	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
1851	False	False	False	False	True	False	False	False	False	False	True	False	False	True	False	True	True	True	True	True
1852	False	False	False	False	True	True	False	True	False	False	True	False	False	True	False	True	True	True	True	True
1853	False	False	False	False	True	False	False	False	False	True	True	False	False	True	False	True	True	True	True	True
1854	False	False	False	False	True	False	False	True	False	True	True	False	False	True	False	True	True	True	True	True
1855	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
1856	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	True	True	True	True	False
1857	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
1858	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False
1859	True	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
1860	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1861	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
1862	False	False	False	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1863	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1864	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False
1865	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1866	False	False	False	False	True	False	False	False	False	False	True	False	True	False	True	False	False	False	False	False
1867	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True
1868	False	False	False	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1869	False	False	False	False	True	True	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1870	False	False	False	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1871	True	False	False	False	True	False	False	False	False	False	True	False	True	True	False	False	False	False	False	True
1872	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True
1873	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True
1874	False	True	False	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False
1875	True	True	False	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False
1876	False	True	False	False	True	False	False	False	False	False	False	True	False	True	True	False	False	False	False	False
1877	False	False	False	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1878	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1879	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True
1880	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1881	False	False	False	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1882	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1883	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1884	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1885	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1886	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1887	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
1888	False	False	False	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1889	True	False	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
1890	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True
1891	False	True	False	False	True	False	False	False	False	False	False	True	False	True	True	False	False	False	False	True
1892	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1893	True	True	False	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False
1894	True	False	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	True
1895	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1896	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1897	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1898	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1899	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1900	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1901	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1902	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1903	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1904	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1905	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1906	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
1907	False	True	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False
1908	False	True	False	False	False	True	False	False	False	True	False	True	False	False	False	False	False	False	False	False
1909	False	True	False	False	False	True	False	False	False	False	False	True	False	True	False	False	False	True	False	False
1910	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
1911	False	True	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False
1912	False	True	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False
1913	False	True	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False
1914	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
1915	False	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False
1916	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1917	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1918	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
1919	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False
1920	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	True
1921	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	True	False
1922	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	True	False
1923	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
1924	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False
1925	True	True	False	True	False	False	False	False	True	True	False	True	False	False	False	True	True	True	False	True
1926	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
1927	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
1928	False	True	False	True	False	False	False	False	True	True	False	True	False	False	False	True	True	True	False	True
1929	False	True	False	False	False	False	False	False	True	True	False	True	False	False	False	True	True	True	False	True
1930	True	True	False	True	False	False	False	False	True	True	False	True	True	False	False	True	True	True	False	True
1931	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
1932	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	True	False	True
1933	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1934	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1935	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False
1936	False	True	False	False	False	False	False	False	False	True	False	True	False	False	False	True	True	True	False	True
1937	False	True	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False
1938	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1939	False	True	False	False	False	False	False	False	True	True	False	True	False	False	False	True	True	False	False	False
1940	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1941	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1942	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
1943	False	True	False	False	False	False	False	False	True	True	False	True	False	False	False	True	False	False	False	False
1944	False	True	False	False	False	False	False	False	False	True	False	True	False	False	False	True	True	True	False	True
1945	False	True	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False
1946	True	True	False	True	False	False	False	False	True	True	False	True	True	False	False	True	True	True	False	True
1947	False	True	False	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False
1948	False	True	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False
1949	False	True	False	False	False	False	False	False	True	True	False	True	False	False	False	True	True	True	False	True
1950	False	True	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False
1951	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1952	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False
1953	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False
1954	False	False	False	False	False	False	False	False	False	True	False	True	False	True	True	False	False	False	False	False
1955	True	True	False	True	False	False	False	False	True	True	False	True	False	False	False	True	True	True	False	True
1956	False	True	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False
1957	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1958	False	True	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False
1959	True	True	False	True	False	False	False	False	True	False	False	True	True	False	False	True	True	True	False	True
1960	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1961	False	True	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False
1962	False	True	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False
1963	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1964	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1965	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False
1966	True	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
1967	False	True	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False
1968	True	True	False	True	False	False	False	False	True	True	False	True	False	False	False	True	True	True	True	True
1969	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
1970	True	True	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False
1971	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False
1972	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False
1973	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	True	True	False	False
1974	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False
1975	True	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
1976	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False
1977	False	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
1978	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	False	False
1979	False	True	False	False	False	False	False	False	True	True	False	True	False	False	False	True	True	True	False	True
1980	True	True	False	True	False	False	False	False	True	True	False	True	True	False	False	True	True	True	False	True
1981	True	False	False	True	True	False	False	False	False	True	True	False	True	False	False	True	True	True	True	False
1982	True	False	False	False	True	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False
1983	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False
1984	True	False	False	False	True	False	False	False	False	False	False	False	True	False	True	True	True	True	False	False
1985	False	False	False	True	True	False	True	False	False	True	False	True	False	False	True	False	False	False	False	False
1986	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1987	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1988	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1989	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1990	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1991	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1992	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
1993	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1994	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1995	True	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1996	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1997	True	False	False	True	True	False	False	False	False	True	True	False	False	False	False	True	True	True	True	False
1998	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
1999	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False
2000	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2001	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2002	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2003	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
2004	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2005	False	False	False	False	False	True	False	False	True	True	True	True	False	False	False	False	False	False	False	False
2006	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2007	False	False	True	False	False	True	False	False	True	True	True	False	False	False	False	False	False	False	False	False
2008	False	False	False	True	True	False	False	True	False	False	False	False	False	True	False	True	True	True	True	True
2009	True	False	False	False	False	True	True	False	True	True	True	True	False	False	False	False	False	False	False	False
2010	True	False	False	False	False	True	True	False	True	True	True	True	False	False	False	False	False	False	False	False
2011	True	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
2012	False	True	False	True	False	True	True	True	False	False	True	True	False	False	True	True	True	True	False	False
2013	False	True	False	True	True	True	False	True	False	False	False	False	True	True	True	True	True	True	True	True
2014	False	False	False	False	False	False	True	True	False	False	True	False	False	True	False	True	True	True	True	True
2015	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2016	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2017	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
2018	False	False	False	True	True	False	False	True	True	True	False	False	False	True	False	True	True	True	True	True
2019	False	False	False	True	True	False	False	True	True	False	False	False	False	True	False	True	True	True	True	True
2020	True	False	False	False	False	True	False	False	True	True	True	True	False	False	False	False	False	False	False	False
2021	False	False	False	False	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False
2022	False	True	False	True	True	True	False	True	False	False	False	False	False	True	True	True	True	True	True	True
2023	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
2024	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	True	True	True	True	True
2025	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False
2026	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	True	True
2027	True	False	False	False	False	True	True	False	True	True	True	True	False	False	False	False	False	False	False	False
2028	False	True	False	True	True	True	False	True	False	False	False	False	False	True	True	True	True	True	True	True
2029	True	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2030	True	False	False	False	False	True	True	False	True	True	True	True	False	False	False	False	False	False	False	False
2031	False	True	False	False	True	True	True	False	False	False	True	False	False	False	True	False	False	False	False	False
2032	False	False	False	False	False	True	False	False	True	True	True	True	False	False	False	False	False	False	False	False
2033	True	False	False	False	False	True	True	False	True	True	True	True	False	False	False	False	False	False	False	False
2034	False	False	False	False	False	False	True	False	False	True	True	False	False	True	False	True	True	True	True	True
2035	False	False	False	False	False	False	True	False	True	True	True	False	False	False	False	False	False	True	False	False
2036	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False
2037	False	False	False	False	False	True	False	False	True	True	True	True	False	False	False	False	False	False	False	False
2038	False	False	False	False	False	True	False	False	True	True	True	True	False	False	False	False	False	False	False	False
2039	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2040	False	False	False	False	True	False	False	True	False	True	True	False	False	False	False	True	True	True	True	False
2041	False	False	False	False	False	True	False	False	True	True	True	True	False	False	True	False	False	False	False	False
2042	False	False	True	False	False	True	False	False	True	True	True	True	False	False	False	False	False	False	False	False
2043	True	False	False	False	True	True	False	False	False	False	False	False	False	True	False	True	True	True	True	True
2044	False	False	False	False	True	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
2045	True	False	False	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
2046	False	False	True	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
2047	False	True	True	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
